SubjectIdentifierNumber,StudyProtocolName,AnimalInjuryGroupAssignTyp,InjModelTyp,InjModelDevManufName,PendulumHeight,PressurePulseLength,AnimalSpeciesTyp,AnimalSexTyp,AnimalStrainGeneModTyp,AnimalAgeVal,MWMTestDaysNum,MWMTrialPerDayNum,MWMLatencyVal,PlatformFound
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,30.6,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,53.4,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,16.1,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,88.4,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,7.8,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,37.3,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,6.7,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,10.4,1
656,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,22,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,8.8,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,22.1,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,38.6,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,26.1,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,120,0
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,51.8,1
659,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,3.3,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,8.7,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,19.9,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,73.4,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,61.7,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,92.9,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,15.9,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,22.3,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,7.7,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,107.6,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,117.7,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,6.1,1
673,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,48.3,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,10.7,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,69.2,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,9.5,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,82.7,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,32.2,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,10.4,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,40.7,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,32.2,1
674,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,13,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,77.1,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,34.7,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,22.4,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,10.9,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,12.6,1
689,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,10.3,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,25.5,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,81.1,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,19.3,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,26.7,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,4.2,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,102.5,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,10.3,1
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,120,0
696,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,120,0
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,6.4,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,68.4,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,24.1,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,13.1,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,50,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,55.9,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,29.9,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,8.4,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,8.2,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,18.9,1
697,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,24,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,24.6,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,77.7,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,58.3,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,18.9,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,62.1,1
712,Experiment2,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,27.8,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,32.7,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,16.1,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,82.3,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,100.2,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,78,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,6.3,1
713,Experiment2,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,17.4,1
